"k","replicate","rho"
50,4682,0.777895293495505
50,4683,0.798947394928357
50,4684,0.707335498980131
50,4685,0.803983782830954
50,4686,0.664778021203193
50,4687,0.809624537281861
50,4688,0.843217244592179
50,4689,0.754677545264536
50,4690,0.751152073732719
50,4691,0.65807962529274
50,4692,0.720430107526882
50,4693,0.779355845987258
50,4694,0.714990808592078
50,4695,0.740777114653371
50,4696,0.800206491904006
50,4697,0.808113620911083
50,4698,0.742086575508046
50,4699,0.840598322882828
50,4700,0.761224849537911
50,4701,0.756742464304601
50,4702,0.797738661831734
50,4703,0.821006773941729
50,4704,0.803731963435824
50,4705,0.834856840673869
50,4706,0.749238246329732
50,4707,0.771901991891416
50,4708,0.776434741003752
50,4709,0.76349122409408
50,4710,0.790133716098814
50,4711,0.756994283699731
50,4712,0.786054241897711
50,4713,0.746065321951097
50,4714,0.697111631537861
50,4715,0.740021656467981
50,4716,0.775074916270051
50,4717,0.704565485633703
50,4718,0.687139583490721
50,4719,0.799048122686409
50,4720,0.751706076402004
50,4721,0.765002140464859
50,4722,0.658784719599104
50,4723,0.663418196469492
50,4724,0.767117423383949
50,4725,0.716350633325779
50,4726,0.73080506660623
50,4727,0.797033567525371
50,4728,0.751252801490771
50,4729,0.76535468761804
50,4730,0.777240563068168
50,4731,0.812042003475108
50,4732,0.821006773941729
50,4733,0.735085996323437
50,4734,0.765455415376092
50,4735,0.675102616403515
50,4736,0.759260658255899
50,4737,0.792248999017904
50,4738,0.772304902923623
50,4739,0.740122384226033
50,4740,0.768175064843494
50,4741,0.802573594218227
50,4742,0.797990481226864
50,4743,0.826748256150689
50,4744,0.809775628918939
50,4745,0.838936314874972
50,4746,0.732064163581879
50,4747,0.761325577295963
50,4748,0.756641736546549
50,4749,0.75251189846642
50,4750,0.788421344211931
50,4751,0.794616101332125
50,4752,0.769131978544988
50,4753,0.755886278361159
50,4754,0.716703180478961
50,4755,0.692327063030395
50,4756,0.752814081740576
50,4757,0.702148019440457
50,4758,0.82448188159452
50,4759,0.754073178716225
50,4760,0.727279595074413
50,4761,0.718969555035129
50,4762,0.801465588879656
50,4763,0.777996021253557
50,4764,0.780413487446803
50,4765,0.682002467830072
50,4766,0.815214927853743
50,4767,0.836367757044648
50,4768,0.712422250761754
50,4769,0.780212031930699
50,4770,0.731711616428697
50,4771,0.712522978519806
50,4772,0.790284807735892
50,4773,0.754224270353303
50,4774,0.818639671627509
50,4775,0.679937548790008
50,4776,0.754425725869406
50,4777,0.798594847775176
50,4778,0.847044899398152
50,4779,0.741331117322656
50,4780,0.687743950039032
50,4781,0.775931102213492
50,4782,0.72818614489688
50,4783,0.814812016821535
50,4784,0.749741885119992
50,4785,0.780363123567777
50,4786,0.789478985671476
50,4787,0.760419027473496
50,4788,0.776988743673038
50,4789,0.809876356676991
50,4790,0.789126438518295
50,4791,0.758908111102717
50,4792,0.776384377124726
50,4793,0.774772732995895
50,4794,0.737906373548891
50,4795,0.763189040819924
50,4796,0.675102616403515
50,4797,0.784492961647906
50,4798,0.750044068394148
50,4799,0.744252222306162
50,4800,0.807861801515953
50,4801,0.813603283724912
50,4802,0.820049860240236
50,4803,0.776485104882778
50,4804,0.759915388683236
50,4805,0.703810027448314
50,4806,0.793508095993554
50,4807,0.783787867341543
50,4808,0.764448137795573
50,4809,0.816272569313289
50,4810,0.772959633350961
50,4811,0.787212611115308
50,4812,0.775377099544207
50,4813,0.705925310367404
50,4814,0.788924983002191
50,4815,0.800206491904006
50,4816,0.73941728991967
50,4817,0.723300848631362
50,4818,0.798141572863942
50,4819,0.769434161819143
50,4820,0.75039661554733
50,4821,0.718113369091688
50,4822,0.789781168945632
50,4823,0.766160509682456
50,4824,0.811941275717056
50,4825,0.796076653823877
50,4826,0.848908362922112
50,4827,0.766261237440508
50,4828,0.791040265921281
50,4829,0.761627760570119
50,4830,0.767872881569339
50,4831,0.804084510589006
50,4832,0.804487421621213
50,4833,0.770894714310896
50,4834,0.778550023922842
50,4835,0.759008838860769
50,4836,0.653194329027222
50,4837,0.793306640477449
50,4838,0.726272317493893
50,4839,0.76560650701317
50,4840,0.826143889602377
50,4841,0.726675228526101
50,4842,0.749943340636096
50,4843,0.784996600438166
50,4844,0.725214676034348
50,4845,0.774722369116869
50,4846,0.771045805947974
50,4847,0.724559945607011
50,4848,0.752562262345446
50,4849,0.760217571957392
50,4850,0.739618745435774
50,4851,0.842008511495555
50,4852,0.738309284581098
50,4853,0.756843192062653
50,4854,0.771952355770441
50,4855,0.722746845962076
50,4856,0.725214676034348
50,4857,0.726373045251945
50,4858,0.73654654881519
50,4859,0.758706655586613
50,4860,0.707285135101105
50,4861,0.819395129812898
50,4862,0.755533731207978
50,4863,0.838634131600816
50,4864,0.804638513258291
50,4865,0.758354108433432
50,4866,0.80091158621037
50,4867,0.723552668026491
50,4868,0.719372466067337
50,4869,0.750245523910252
50,4870,0.761073757900834
50,4871,0.805746518596862
50,4872,0.732718894009217
50,4873,0.793508095993554
50,4874,0.613608320112815
50,4875,0.740676386895319
50,4876,0.794112462541865
50,4877,0.765203595980962
50,4878,0.776736924277908
50,4879,0.773916547052454
50,4880,0.775578555060311
50,4881,0.742539850419279
50,4882,0.742690942056357
50,4883,0.686283397547279
50,4884,0.741180025685578
50,4885,0.636574248948654
50,4886,0.745612047039863
50,4887,0.792097907380826
50,4888,0.726725592405127
50,4889,0.801213769484526
50,4890,0.67641207725819
50,4891,0.748885699176551
50,4892,0.782176223212712
50,4893,0.790889174284203
50,4894,0.741129661806552
50,4895,0.741331117322656
50,4896,0.742690942056357
50,4897,0.766412329077586
50,4898,0.757195739215834
50,4899,0.694593437586563
50,4900,0.668958223162348
50,4901,0.719876104857596
50,4902,0.687945405555136
50,4903,0.767067059504923
50,4904,0.775729646697389
50,4905,0.749842612878044
50,4906,0.783183500793231
50,4907,0.742791669814409
50,4908,0.741431845080708
50,4909,0.629221122610864
50,4910,0.857570950114578
50,4911,0.789025710760243
50,4912,0.794112462541865
50,4913,0.812646370023419
50,4914,0.753619903804991
50,4915,0.83546120722218
50,4916,0.821510412731989
50,4917,0.765959054166352
50,4918,0.768326156480572
50,4919,0.821611140490041
50,4920,0.714184986527662
50,4921,0.825287703658936
50,4922,0.716149177809675
50,4923,0.806300521266148
50,4924,0.748633879781421
50,4925,0.769937800609403
50,4926,0.771750900254338
50,4927,0.720883382438115
50,4928,0.662612374405077
50,4929,0.760419027473496
50,4930,0.721185565712271
50,4931,0.773362544383168
50,4932,0.778801843317972
50,4933,0.784492961647906
50,4934,0.759764297046159
50,4935,0.75825338067538
50,4936,0.783334592430309
50,4937,0.799803580871799
50,4938,0.748281332628239
50,4939,0.72793432550175
50,4940,0.796781748130241
50,4941,0.730251063936945
50,4942,0.837727581778349
50,4943,0.799753216992773
50,4944,0.809372717886732
50,4945,0.754173906474277
50,4946,0.800508675178162
50,4947,0.775729646697389
50,4948,0.833497015940168
50,4949,0.818186396716275
50,4950,0.721638840623505
50,4951,0.726876684042205
50,4952,0.759663569288107
50,4953,0.732013799702853
50,4954,0.777996021253557
50,4955,0.728790511445191
50,4956,0.799753216992773
50,4957,0.81476165294251
50,4958,0.51549948377024
50,4959,0.791090629800307
50,4960,0.682606834378384
50,4961,0.80015612802498
50,4962,0.69650726498955
50,4963,0.763037949182846
50,4964,0.835310115585102
50,4965,0.755181184054796
50,4966,0.79018407997784
50,4967,0.776686560398882
50,4968,0.799904308629851
50,4969,0.795220467880436
50,4970,0.713328800584221
50,4971,0.814459469668354
50,4972,0.708896779229936
50,4973,0.807257434967641
50,4974,0.694794893102667
50,4975,0.692024879756239
50,4976,0.822970965223742
50,4977,0.761980307723301
50,4978,0.802422502581149
50,4979,0.836821031955881
50,4980,0.763944499005313
50,4981,0.688700863740525
50,4982,0.802573594218227
50,4983,0.732315982977009
50,4984,0.716400997204805
50,4985,0.73841001233915
50,4986,0.681196645765657
50,4987,0.822316234796404
50,4988,0.737755281911813
50,4989,0.782730225881997
50,4990,0.777442018584271
50,4991,0.786557880687971
50,4992,0.858225680541915
50,4993,0.736848732089346
50,4994,0.678577724056307
50,4995,0.771650172496286
50,4996,0.753166628893757
50,4997,0.814459469668354
50,4998,0.820855682304651
50,4999,0.700838558585782
50,5000,0.731711616428697
50,5001,0.739115106645514
50,5002,0.80302686912946
50,5003,0.725416131550452
50,5004,0.795522651154592
50,5005,0.684369570144293
50,5006,0.727783233864672
50,5007,0.79804084510589
50,5008,0.780514215204855
50,5009,0.775125280149077
50,5010,0.786406789050893
50,5011,0.809775628918939
50,5012,0.752612626224472
50,5013,0.737856009669865
50,5014,0.802372138702123
50,5015,0.769182342424014
50,5016,0.829014630706857
50,5017,0.753972450958173
50,5018,0.809221626249654
50,5019,0.801566316637707
50,5020,0.798141572863942
50,5021,0.777996021253557
50,5022,0.71222079524565
50,5023,0.679887184910982
50,5024,0.76847724811765
50,5025,0.813905466999068
50,5026,0.687945405555136
50,5027,0.714940444713052
50,5028,0.772204175165571
50,5029,0.79778902571076
50,5030,0.751907531918108
50,5031,0.787917705421671
50,5032,0.738007101306943
50,5033,0.807861801515953
50,5034,0.804537785500239
50,5035,0.764548865553625
50,5036,0.724358490090907
50,5037,0.741482208959734
50,5038,0.732467074614087
50,5039,0.721941023897661
50,5040,0.640552995391705
50,5041,0.745007680491551
50,5042,0.769434161819143
50,5043,0.795824834428748
50,5044,0.823978242804261
50,5045,0.824028606683287
50,5046,0.802372138702123
50,5047,0.822517690312508
50,5048,0.781521492785374
50,5049,0.765807962529274
50,5050,0.672332603057088
50,5051,0.737302007000579
50,5052,0.779255118229206
50,5053,0.716451361083831
50,5054,0.750547707184407
50,5055,0.808466168064264
50,5056,0.799299942081539
50,5057,0.76560650701317
50,5058,0.778046385132583
50,5059,0.813955830878094
50,5060,0.807005615572511
50,5061,0.822064415401274
50,5062,0.772959633350961
50,5063,0.796227745460955
50,5064,0.766966331746871
50,5065,0.835259751706077
50,5066,0.762584674271612
50,5067,0.772204175165571
50,5068,0.805796882475888
50,5069,0.71695499987409
50,5070,0.839993956334517
50,5071,0.802321774823097
50,5072,0.848857999043086
50,5073,0.842713605801919
50,5074,0.794565737453099
50,5075,0.724308126211881
50,5076,0.837526126262245
50,5077,0.780060940293621
50,5078,0.787414066631412
50,5079,0.751907531918108
50,5080,0.686384125305331
50,5081,0.670166956258971
50,5082,0.807156707209589
50,5083,0.737302007000579
50,5084,0.793608823751605
50,5085,0.753267356651809
50,5086,0.778348568406739
50,5087,0.836921759713933
50,5088,0.811790184079978
50,5089,0.783989322857647
50,5090,0.783032409156153
50,5091,0.747072599531616
50,5092,0.835864118254388
50,5093,0.792450454534008
50,5094,0.733575079952658
50,5095,0.753166628893757
50,5096,0.732215255218957
50,5097,0.831432096900103
50,5098,0.730452519453048
50,5099,0.811840547959004
50,5100,0.769635617335247
50,5101,0.751554984764927
50,5102,0.84095087003601
50,5103,0.82236659867543
50,5104,0.704716577270781
50,5105,0.740877842411423
50,5106,0.791191357558359
50,5107,0.755735186724082
50,5108,0.803681599556798
50,5109,0.780111304172647
50,5110,0.768074337085442
50,5111,0.73553927123467
50,5112,0.871370652967692
50,5113,0.761678124449145
50,5114,0.746317141346227
50,5115,0.728991966961295
50,5116,0.743446400241747
50,5117,0.782226587091738
50,5118,0.705371307698119
50,5119,0.75724610309486
50,5120,0.792702273929138
50,5121,0.818186396716275
50,5122,0.722595754324998
50,5123,0.757397194731938
50,5124,0.830072272166402
50,5125,0.815164563974717
50,5126,0.756087733877263
50,5127,0.797889753468812
50,5128,0.736697640452268
50,5129,0.756591372667523
50,5130,0.696910176021757
50,5131,0.800861222331344
50,5132,0.731610888670645
50,5133,0.815718566644003
50,5134,0.817884213442119
50,5135,0.752461534587394
50,5136,0.763591951852132
50,5137,0.783133136914205
50,5138,0.805998337991992
50,5139,0.749590793482914
50,5140,0.7501447961522
50,5141,0.765505779255118
50,5142,0.795824834428748
50,5143,0.768577975875702
50,5144,0.751706076402004
50,5145,0.827805897610234
50,5146,0.808315076427186
50,5147,0.67666389665332
50,5148,0.749036790813629
50,5149,0.805444335322707
50,5150,0.812847825539523
50,5151,0.769232706303039
50,5152,0.787414066631412
50,5153,0.729193422477399
50,5154,0.715645539019415
50,5155,0.803933418951928
50,5156,0.789176802397321
50,5157,0.785600966986477
50,5158,0.716149177809675
50,5159,0.748382060386291
50,5160,0.782881317519075
50,5161,0.835864118254388
50,5162,0.779154390471154
50,5163,0.729697061267659
50,5164,0.733726171589736
50,5165,0.782176223212712
50,5166,0.683261564805721
50,5167,0.761224849537911
50,5168,0.802623958097253
50,5169,0.790889174284203
50,5170,0.700637103069678
50,5171,0.771045805947974
50,5172,0.803077233008486
50,5173,0.818236760595301
50,5174,0.790989902042255
50,5175,0.830525547077636
50,5176,0.781974767696608
50,5177,0.78756515826849
50,5178,0.737150915363501
50,5179,0.808466168064264
50,5180,0.807458890483745
50,5181,0.754274634232329
50,5182,0.808365440306212
50,5183,0.695953262320264
50,5184,0.765656870892196
50,5185,0.823273148497897
50,5186,0.741180025685578
50,5187,0.793860643146735
50,5188,0.792148271259853
50,5189,0.828561355795623
50,5190,0.710860970511949
50,5191,0.84095087003601
50,5192,0.734280174259021
50,5193,0.719221374430259
50,5194,0.765203595980962
50,5195,0.758656291707587
50,5196,0.670620231170205
50,5197,0.747576238321875
50,5198,0.65047467955982
50,5199,0.797134295283423
50,5200,0.722142479413764
50,5201,0.772304902923623
50,5202,0.758555563949535
50,5203,0.750044068394148
50,5204,0.853088564881267
50,5205,0.786205333534789
50,5206,0.685376847724812
50,5207,0.822215507038352
50,5208,0.77608219385057
50,5209,0.751554984764927
50,5210,0.729143058598373
50,5211,0.772707813955831
50,5212,0.696910176021757
50,5213,0.72244466268792
50,5214,0.748684243660447
50,5215,0.729999244541815
50,5216,0.656669436680013
50,5217,0.741079297927526
50,5218,0.767167787262975
50,5219,0.732869985646295
50,5220,0.791090629800307
50,5221,0.786306061292841
50,5222,0.822014051522248
50,5223,0.721487748986427
50,5224,0.751403893127849
50,5225,0.693082521215784
50,5226,0.759210294376873
50,5227,0.694543073707537
50,5228,0.719775377099544
50,5229,0.660094180453779
50,5230,0.801465588879656
50,5231,0.793608823751605
50,5232,0.805796882475888
50,5233,0.778197476769661
50,5234,0.813552919845887
50,5235,0.716854272116038
50,5236,0.816272569313289
50,5237,0.717156455390194
50,5238,0.794213190299917
50,5239,0.746468232983304
50,5240,0.829618997255169
50,5241,0.745662410918889
50,5242,0.750900254337589
50,5243,0.665483115509557
50,5244,0.746065321951097
50,5245,0.742086575508046
50,5246,0.772858905592909
50,5247,0.835007932310947
50,5248,0.708695323713832
50,5249,0.761527032812067
50,5250,0.735085996323437
50,5251,0.75276371786155
50,5252,0.645136108383068
50,5253,0.77658583264083
50,5254,0.741834756112916
50,5255,0.827402986578026
50,5256,0.782377678728816
50,5257,0.739467653798696
50,5258,0.74752587444285
50,5259,0.748734607539473
50,5260,0.753216992772783
50,5261,0.80353050791972
50,5262,0.730603611090126
50,5263,0.767520334416157
50,5264,0.819042582659717
50,5265,0.793407368235502
50,5266,0.805545063080759
50,5267,0.76273576590869
50,5268,0.846541260607892
50,5269,0.700385283674549
50,5270,0.803731963435824
50,5271,0.710508423358767
50,5272,0.749490065724862
50,5273,0.714487169801818
50,5274,0.793709551509657
50,5275,0.745813502555967
50,5276,0.721941023897661
50,5277,0.743698219636876
50,5278,0.791392813074463
50,5279,0.79255118229206
50,5280,0.805444335322707
50,5281,0.876457404749314
50,5282,0.763037949182846
50,5283,0.817028027498678
50,5284,0.809473445644784
50,5285,0.715645539019415
50,5286,0.744604769459344
50,5287,0.747425146684798
50,5288,0.621565812998917
50,5289,0.805998337991992
50,5290,0.788018433179724
50,5291,0.810984362015562
50,5292,0.713882803253507
50,5293,0.822668781949586
50,5294,0.740525295258241
50,5295,0.688600135982473
50,5296,0.760066480320314
50,5297,0.820402407393418
50,5298,0.774672005237843
50,5299,0.736143637782982
50,5300,0.769937800609403
50,5301,0.787766613784594
50,5302,0.73866183173428
50,5303,0.852836745486137
50,5304,0.834605021278739
50,5305,0.74651859686233
50,5306,0.823071692981793
50,5307,0.809674901160887
50,5308,0.731107249880386
50,5309,0.701795472287276
50,5310,0.770642894915767
50,5311,0.750598071063433
50,5312,0.791997179622775
50,5313,0.779406209866284
50,5314,0.753770995442069
50,5315,0.769937800609403
50,5316,0.696658356626627
50,5317,0.80403414670998
50,5318,0.784593689405958
50,5319,0.746166049709149
50,5320,0.7501447961522
50,5321,0.776787288156934
50,5322,0.812596006144393
50,5323,0.751000982095641
50,5324,0.739518017677722
50,5325,0.781974767696608
50,5326,0.808566895822316
50,5327,0.742942761451487
50,5328,0.78519805595427
50,5329,0.751454257006875
50,5330,0.798494120017124
50,5331,0.737050187605449
50,5332,0.754324998111355
50,5333,0.728790511445191
50,5334,0.737201279242527
50,5335,0.74465513333837
50,5336,0.839238498149128
50,5337,0.820150587998288
50,5338,0.828561355795623
50,5339,0.772355266802649
50,5340,0.738309284581098
50,5341,0.730855430485256
50,5342,0.767621062174209
50,5343,0.827755533731208
50,5344,0.678325904661177
50,5345,0.758152652917328
50,5346,0.763340132457002
50,5347,0.797889753468812
50,5348,0.722797209841102
50,5349,0.79018407997784
50,5350,0.779355845987258
50,5351,0.767923245448364
50,5352,0.764095590642391
50,5353,0.678325904661177
50,5354,0.790536627131022
50,5355,0.679433909999748
50,5356,0.81400619475712
50,5357,0.812444914507315
50,5358,0.78494623655914
50,5359,0.826043161844325
50,5360,0.636826068343784
50,5361,0.818790763264587
50,5362,0.76374304348921
50,5363,0.673289516758581
50,5364,0.757699378006094
50,5365,0.799652489234721
50,5366,0.802221047065045
50,5367,0.770391075520637
50,5368,0.785752058623555
50,5369,0.786759336204074
50,5370,0.798242300621994
50,5371,0.777593110221349
50,5372,0.84981491274458
50,5373,0.747727329958953
50,5374,0.748986426934602
50,5375,0.731862708065775
50,5376,0.778751479438946
50,5377,0.779859484777518
50,5378,0.696305809473446
50,5379,0.744554405580318
50,5380,0.621112538087684
50,5381,0.791846087985697
50,5382,0.71458789755987
50,5383,0.74964115736194
50,5384,0.798141572863942
50,5385,0.779053662713102
50,5386,0.774772732995895
50,5387,0.636221701795472
50,5388,0.766915967867845
50,5389,0.790486263251996
50,5390,0.78968044118758
50,5391,0.738762559492332
50,5392,0.845886530180554
50,5393,0.775679282818363
50,5394,0.70723477122208
50,5395,0.689003047014681
50,5396,0.735992546145904
50,5397,0.697111631537861
50,5398,0.66830349273501
50,5399,0.776736924277908
50,5400,0.835007932310947
50,5401,0.740374203621163
50,5402,0.68789504167611
50,5403,0.726221953614867
50,5404,0.654302334365793
50,5405,0.702299111077535
50,5406,0.731006522122334
50,5407,0.776938379794012
50,5408,0.73941728991967
50,5409,0.820754954546599
50,5410,0.838734859358868
50,5411,0.790738082647125
50,5412,0.738510740097202
50,5413,0.818035305079197
50,5414,0.717257183148246
50,5415,0.661756188461635
50,5416,0.712522978519806
50,5417,0.764246682279469
50,5418,0.746468232983304
50,5419,0.71408425876961
50,5420,0.791493540832515
50,5421,0.713076981189091
50,5422,0.752662990103498
50,5423,0.745259499886681
50,5424,0.842260330890685
50,5425,0.853239656518345
50,5426,0.703759663569288
50,5427,0.861549696557629
50,5428,0.853894386945683
50,5429,0.757397194731938
50,5430,0.805293243685629
50,5431,0.825841706328221
50,5432,0.685628667119942
50,5433,0.820553499030495
50,5434,0.732517438493113
50,5435,0.748885699176551
50,5436,0.734531993654151
50,5437,0.72269648208305
50,5438,0.718868827277077
50,5439,0.815920022160107
50,5440,0.706781496310846
50,5441,0.747626602200902
50,5442,0.74415149454811
50,5443,0.788622799728035
50,5444,0.658885447357155
50,5445,0.703810027448314
50,5446,0.774369821963688
50,5447,0.796479564856085
50,5448,0.787766613784594
50,5449,0.775780010576415
50,5450,0.832993377149908
50,5451,0.709198962504092
50,5452,0.751000982095641
50,5453,0.778147112890635
50,5454,0.739215834403566
50,5455,0.769484525698169
50,5456,0.78182367605953
50,5457,0.740424567500189
50,5458,0.717911913575584
50,5459,0.701191105738964
50,5460,0.753065901135705
50,5461,0.7449069527335
50,5462,0.745712774797915
50,5463,0.752612626224472
50,5464,0.68290901765254
50,5465,0.741381481201682
50,5466,0.816977663619652
50,5467,0.790032988340762
50,5468,0.808315076427186
50,5469,0.751000982095641
50,5470,0.789277530155372
50,5471,0.764297046158495
50,5472,0.82810808088439
50,5473,0.78132003726927
50,5474,0.799904308629851
50,5475,0.815466747248873
50,5476,0.804739241016343
50,5477,0.732315982977009
50,5478,0.759462113772003
50,5479,0.844526705446853
50,5480,0.755483367328952
50,5481,0.734229810379996
50,5482,0.825841706328221
50,5483,0.747173327289668
50,5484,0.799400669839591
50,5485,0.795875198307774
50,5486,0.855405303316462
50,5487,0.724761401123114
50,5488,0.791342449195437
50,5489,0.80091158621037
50,5490,0.794767192969203
50,5491,0.766563420714663
50,5492,0.756742464304601
50,5493,0.748029513233109
50,5494,0.675858074588905
50,5495,0.80826471254816
50,5496,0.767822517690313
50,5497,0.783888595099595
50,5498,0.831683916295233
50,5499,0.751907531918108
50,5500,0.702097655561431
50,5501,0.759713933167133
50,5502,0.729596333509607
50,5503,0.795824834428748
50,5504,0.724157034574803
50,5505,0.769786708972325
50,5506,0.812747097781471
50,5507,0.745410591523759
50,5508,0.770088892246481
50,5509,0.727833597743698
50,5510,0.661655460703583
50,5511,0.771448716980182
50,5512,0.806904887814459
50,5513,0.734129082621944
50,5514,0.815416383369847
50,5515,0.751504620885901
50,5516,0.817733121805041
50,5517,0.718365188486817
50,5518,0.786860063962126
50,5519,0.771801264133364
50,5520,0.790133716098814
50,5521,0.736194001662008
50,5522,0.820049860240236
50,5523,0.744352950064214
50,5524,0.752159351313238
50,5525,0.813653647603939
50,5526,0.771045805947974
50,5527,0.731510160912594
50,5528,0.763440860215054
50,5529,0.736244365541034
50,5530,0.819042582659717
50,5531,0.709400418020196
50,5532,0.828813175190753
50,5533,0.74651859686233
50,5534,0.786557880687971
50,5535,0.7868097000831
50,5536,0.778600387801869
50,5537,0.787615522147516
50,5538,0.790637354889074
50,5539,0.755080456296744
50,5540,0.74440331394324
50,5541,0.782528770365894
50,5542,0.755735186724082
50,5543,0.809825992797965
50,5544,0.766563420714663
50,5545,0.781672584422452
50,5546,0.716854272116038
50,5547,0.781622220543426
50,5548,0.784492961647906
50,5549,0.811185817531666
50,5550,0.766915967867845
50,5551,0.734229810379996
50,5552,0.774571277479791
50,5553,0.809322354007706
50,5554,0.742690942056357
50,5555,0.658935811236182
50,5556,0.784140414494724
50,5557,0.78494623655914
50,5558,0.768628339754728
50,5559,0.76872906751278
50,5560,0.784140414494724
50,5561,0.772204175165571
50,5562,0.746568960741356
50,5563,0.790284807735892
50,5564,0.828208808642442
50,5565,0.795321195638488
50,5566,0.800810858452318
50,5567,0.752108987434212
50,5568,0.748633879781421
50,5569,0.730956158243308
50,5570,0.821711868248092
50,5571,0.753972450958173
50,5572,0.723099393115258
50,5573,0.776787288156934
50,5574,0.702752385988769
50,5575,0.74752587444285
50,5576,0.807408526604719
50,5577,0.816423660950366
50,5578,0.815366019490821
50,5579,0.70386039132734
50,5580,0.713429528342273
50,5581,0.815063836216665
50,5582,0.836166301528544
50,5583,0.702903477625847
50,5584,0.780312759688751
50,5585,0.848958726801138
50,5586,0.770189620004533
50,5587,0.841857419858478
50,5588,0.689607413562993
50,5589,0.709652237415326
50,5590,0.804285966105109
50,5591,0.786205333534789
50,5592,0.793306640477449
50,5593,0.832389010601597
50,5594,0.738007101306943
50,5595,0.774369821963688
50,5596,0.785600966986477
50,5597,0.790586991010048
50,5598,0.832943013270882
50,5599,0.728891239203244
50,5600,0.712120067487598
50,5601,0.693938707159225
50,5602,0.792702273929138
50,5603,0.793508095993554
50,5604,0.674145702702022
50,5605,0.758404472312457
50,5606,0.812696733902445
50,5607,0.800005036387903
50,5608,0.790989902042255
50,5609,0.780917126237063
50,5610,0.831734280174259
50,5611,0.713429528342273
50,5612,0.771901991891416
50,5613,0.794414645816021
50,5614,0.744453677822266
50,5615,0.761778852207197
50,5616,0.784744781043036
50,5617,0.799904308629851
50,5618,0.771499080859208
50,5619,0.847246354914255
50,5620,0.814812016821535
50,5621,0.762534310392586
50,5622,0.739568381556748
50,5623,0.764145954521417
50,5624,0.729646697388633
50,5625,0.712623706277858
50,5626,0.797134295283423
50,5627,0.820301679635365
50,5628,0.754324998111355
50,5629,0.754022814837199
50,5630,0.803631235677772
50,5631,0.820301679635365
50,5632,0.826294981239455
50,5633,0.795975926065826
50,5634,0.7815718566644
50,5635,0.772909269471935
50,5636,0.762483946513561
50,5637,0.748079877112135
50,5638,0.738107829064995
50,5639,0.744101130669084
50,5640,0.750849890458563
50,5641,0.840648686761855
50,5642,0.751554984764927
50,5643,0.756238825514341
50,5644,0.745259499886681
50,5645,0.769988164488429
50,5646,0.832338646722571
50,5647,0.689607413562993
50,5648,0.755332275691874
50,5649,0.697564906449095
50,5650,0.722746845962076
50,5651,0.688499408224422
50,5652,0.760771574626678
50,5653,0.759411749892977
50,5654,0.831381733021077
50,5655,0.807559618241797
50,5656,0.74989297675707
50,5657,0.802825413613357
50,5658,0.76847724811765
50,5659,0.755785550603107
50,5660,0.69026214399033
50,5661,0.76349122409408
50,5662,0.769182342424014
50,5663,0.748482788144343
50,5664,0.732265619097983
50,5665,0.724106670695777
50,5666,0.748130240991161
50,5667,0.826949711666793
50,5668,0.80902017073355
50,5669,0.668958223162348
50,5670,0.744755861096422
50,5671,0.790335171614918
50,5672,0.807358162725693
50,5673,0.75200825967616
50,5674,0.740374203621163
50,5675,0.780564579083881
50,5676,0.812394550628289
50,5677,0.753720631563043
50,5678,0.78968044118758
50,5679,0.687341039006824
50,5680,0.627357659086903
50,5681,0.76323940469895
50,5682,0.838180856689582
50,5683,0.784744781043036
50,5684,0.699226914456952
50,5685,0.755080456296744
50,5686,0.805293243685629
50,5687,0.809775628918939
50,5688,0.799048122686409
50,5689,0.785903150260633
50,5690,0.795220467880436
50,5691,0.789277530155372
50,5692,0.783183500793231
50,5693,0.774118002568558
50,5694,0.837072851351011
50,5695,0.73654654881519
50,5696,0.755584095087004
50,5697,0.755684822845055
50,5698,0.748533152023369
50,5699,0.768275792601546
50,5700,0.697715998086173
50,5701,0.777844929616479
50,5702,0.821258593336859
50,5703,0.811336909168744
50,5704,0.803580871798746
50,5705,0.760217571957392
50,5706,0.7357910906298
50,5707,0.817430938530886
50,5708,0.687240311248772
50,5709,0.787615522147516
50,5710,0.803379416282642
50,5711,0.787011155599204
50,5712,0.840497595124777
50,5713,0.788320616453879
50,5714,0.770995442068948
50,5715,0.750094432273174
50,5716,0.773060361109013
50,5717,0.678225176903125
50,5718,0.733726171589736
50,5719,0.778650751680894
50,5720,0.81763239404699
50,5721,0.791946815743749
50,5722,0.766160509682456
50,5723,0.840648686761855
50,5724,0.753972450958173
50,5725,0.6742967943391
50,5726,0.737704918032787
50,5727,0.719372466067337
50,5728,0.758203016796354
50,5729,0.706781496310846
50,5730,0.799249578202513
50,5731,0.791191357558359
50,5732,0.716854272116038
50,5733,0.758152652917328
50,5734,0.804890332653421
50,5735,0.775226007907129
50,5736,0.706328221399612
50,5737,0.715494447382337
50,5738,0.847598902067437
50,5739,0.769333434061091
50,5740,0.703256024779028
50,5741,0.781017853995115
50,5742,0.816675480345496
50,5743,0.797738661831734
50,5744,0.773916547052454
50,5745,0.804537785500239
50,5746,0.791997179622775
50,5747,0.739064742766488
50,5748,0.761224849537911
50,5749,0.718566644002921
50,5750,0.747324418926746
50,5751,0.830172999924454
50,5752,0.796227745460955
50,5753,0.710055148447533
50,5754,0.744201858427136
50,5755,0.776132557729596
50,5756,0.806250157387122
50,5757,0.824784064868676
